,track_id,frame_id,label,X,Y,Z,img_name,x,y,r,vol_real,vol_rep,xrep,yrep,error,x1cm,y1cm,d2val1,d2val2
17,8,1,keypoint,-6.4465,3.65009,48.4665,VID_20220217_102300_F-1.png,701,656,0.0,0.0,0.0,700.936,655.115,0.887805,691.967,674.521,,
18,9,0,baya,0.0,0.0,0.0,VID_20220217_102300_F0.png,731,347,24.0285,2.51348,2.78265,,,-1.0,,,,
19,9,1,baya,0.0,0.0,0.0,VID_20220217_102300_F-1.png,692,460,0.0,0.0,0.0,155.951,2244.42,1863.2,105.746,2274.96,,
20,10,0,baya,-3.07044,-8.70277,50.3514,VID_20220217_102300_F0.png,870,287,25.041,0.0,0.0,869.748,288.146,1.17374,879.897,314.99,,
21,10,1,baya,-3.07044,-8.70277,50.3514,VID_20220217_102300_F-1.png,803,426,0.0,0.0,0.0,803.722,426.404,0.827381,793.627,447.499,,
22,11,0,val_1,-17.0809,-14.2006,51.2779,VID_20220217_102300_F0.png,447,134,0.0,3.44976,3.9088,451.769,138.951,6.87444,474.803,156.82,1.84678,
23,11,1,val_1,-17.0809,-14.2006,51.2779,VID_20220217_102300_F-1.png,471,237,0.0,0.0,0.0,475.507,240.225,5.54225,472.317,263.633,1.84678,
24,12,0,baya,0.0,0.0,0.0,VID_20220217_102300_F0.png,788,265,26.4955,1.60871,2.28122,,,-1.0,,,,
25,12,1,baya,0.0,0.0,0.0,VID_20220217_102300_F-1.png,737,399,0.0,0.0,0.0,155.951,2244.42,1934.74,105.746,2274.96,,
26,13,0,baya,0.0,0.0,0.0,VID_20220217_102300_F0.png,936,335,26.8263,0.0,0.0,,,-1.0,,,,
27,13,1,baya,0.0,0.0,0.0,VID_20220217_102300_F-1.png,865,450,0.0,0.0,0.0,155.951,2244.42,1929.43,105.746,2274.96,,
28,14,0,baya,-4.60424,-8.54182,49.0565,VID_20220217_102300_F0.png,819,285,29.0241,3.00996,3.14457,819.251,286.31,1.33373,834.107,312.029,,
29,14,1,baya,-4.60424,-8.54182,49.0565,VID_20220217_102300_F-1.png,757,437,0.0,0.0,0.0,757.642,437.345,0.728559,748.095,459.007,,
30,15,0,baya,-7.96962,-11.2011,51.6014,VID_20220217_102300_F0.png,724,222,23.2418,2.10329,2.20559,726.186,224.752,3.51471,743.442,247.384,,
31,15,1,baya,-7.96962,-11.2011,51.6014,VID_20220217_102300_F-1.png,698,340,0.0,0.0,0.0,698.227,340.852,0.881282,690.659,362.859,,
32,16,0,baya,0.0,0.0,0.0,VID_20220217_102300_F0.png,673,306,24.1506,2.79373,2.82782,,,-1.0,,,,
33,16,1,baya,0.0,0.0,0.0,VID_20220217_102300_F-1.png,649,408,0.0,0.0,0.0,155.951,2244.42,1901.46,105.746,2274.96,,
34,17,0,val_1,-18.8869,-14.1176,50.9011,VID_20220217_102300_F0.png,388,133,0.0,1.84306,2.45497,393.483,138.35,7.66073,417.653,155.209,,
35,17,1,val_1,-18.8869,-14.1176,50.9011,VID_20220217_102300_F-1.png,422,234,0.0,0.0,0.0,427.901,237.52,6.87056,425.604,261.065,,
36,18,0,baya,0.0,0.0,0.0,VID_20220217_102300_F0.png,681,439,23.7609,0.0,0.0,,,-1.0,,,,
37,18,1,baya,0.0,0.0,0.0,VID_20220217_102300_F-1.png,649,516,0.0,0.0,0.0,155.951,2244.42,1797.37,105.746,2274.96,,
38,19,0,baya,-4.40702,-6.7227,48.8525,VID_20220217_102300_F0.png,825,338,27.2531,0.0,0.0,824.85,338.639,0.656206,842.088,363.176,,
39,19,1,baya,-4.40702,-6.7227,48.8525,VID_20220217_102300_F-1.png,758,476,0.0,0.0,0.0,758.859,476.314,0.914555,749.159,497.565,,
40,20,0,baya,-3.35605,-7.01811,50.2309,VID_20220217_102300_F0.png,861,335,23.3574,3.472,3.54009,860.79,335.622,0.656781,873.982,361.364,,
41,20,1,baya,-3.35605,-7.01811,50.2309,VID_20220217_102300_F-1.png,793,459,0.0,0.0,0.0,793.624,459.286,0.685862,783.623,480.064,,
42,21,0,baya,0.0,0.0,0.0,VID_20220217_102300_F0.png,739,396,25.6539,1.90927,2.38121,,,-1.0,,,,
43,21,1,baya,0.0,0.0,0.0,VID_20220217_102300_F-1.png,694,492,0.0,0.0,0.0,155.951,2244.42,1833.16,105.746,2274.96,,
44,22,0,baya,0.0,0.0,0.0,VID_20220217_102300_F0.png,754,254,26.1276,1.63454,2.05353,,,-1.0,,,,
45,22,1,baya,0.0,0.0,0.0,VID_20220217_102300_F-1.png,715,374,0.0,0.0,0.0,155.951,2244.42,1952.18,105.746,2274.96,,
46,23,0,baya,-5.52333,-4.475,49.4819,VID_20220217_102300_F0.png,792,406,26.5243,0.0,0.0,791.96,406.254,0.257119,816.079,424.489,,
47,23,1,baya,-5.52333,-4.475,49.4819,VID_20220217_102300_F-1.png,734,506,0.0,0.0,0.0,734.805,506.195,0.82803,725.73,526.953,,
48,24,0,baya,-8.47748,-10.3114,50.5294,VID_20220217_102300_F0.png,704,241,24.4381,0.0,0.0,705.715,243.39,2.94159,725.02,265.301,,
49,24,1,baya,-8.47748,-10.3114,50.5294,VID_20220217_102300_F-1.png,676,367,0.0,0.0,0.0,677.015,367.876,1.34045,669.599,390.057,,
50,25,0,keypoint,-15.3366,2.66775,48.8555,VID_20220217_102300_F0.png,478,615,0.0,0.0,0.0,481.24,614.141,3.35168,512.214,609.113,,
51,25,1,keypoint,-15.3366,2.66775,48.8555,VID_20220217_102300_F-1.png,508,596,0.0,0.0,0.0,511.582,595.536,3.61153,508.029,616.27,,
52,26,0,cal_1,-9.64287,-14.4606,52.9203,VID_20220217_102300_F0.png,681,140,0.0,1.58347e-43,6.866360000000001e-44,683.533,144.227,4.92749,699.636,166.76,,
53,26,1,cal_1,-9.64287,-14.4606,52.9203,VID_20220217_102300_F-1.png,669,250,0.0,0.0,0.0,670.329,252.21,2.57896,663.63,274.717,,
54,27,0,baya,-3.89248,-4.59265,49.2558,VID_20220217_102300_F0.png,842,402,28.3524,0.0,0.0,842.03,402.236,0.237501,862.192,424.434,,
55,27,1,baya,-3.89248,-4.59265,49.2558,VID_20220217_102300_F-1.png,771,514,0.0,0.0,0.0,771.303,514.065,0.310389,761.364,534.621,,
56,28,0,baya,-8.25107,-7.63091,49.1866,VID_20220217_102300_F0.png,704,312,25.0863,3.41405,1.41439e+19,705.75,313.514,2.31386,728.676,333.299,,
57,28,1,baya,-8.25107,-7.63091,49.1866,VID_20220217_102300_F-1.png,670,437,0.0,0.0,0.0,670.405,437.26,0.481638,662.75,459.207,,
58,29,0,baya,-10.4122,-4.39805,49.6428,VID_20220217_102300_F0.png,639,408,24.157,0.0,1.03719e-08,641.249,408.896,2.42135,669.752,420.13,,
59,29,1,baya,-10.4122,-4.39805,49.6428,VID_20220217_102300_F-1.png,623,484,0.0,0.0,0.0,623.528,484.002,0.528079,617.071,505.395,,
60,30,0,cal_2,-7.6789,-14.529,53.292,VID_20220217_102300_F0.png,740,141,0.0,0.0,1.05617e-05,742.091,145.119,4.6191,755.558,168.897,,
61,30,1,cal_2,-7.6789,-14.529,53.292,VID_20220217_102300_F-1.png,720,254,0.0,0.0,0.0,720.643,255.903,2.0085,713.074,278.124,,
62,31,0,baya,0.0,0.0,0.0,VID_20220217_102300_F0.png,743,291,11.7501,0.0,1.02558e-08,,,-1.0,,,,
63,31,1,baya,0.0,0.0,0.0,VID_20220217_102300_F-1.png,705,422,0.0,0.0,0.0,155.951,2244.42,1903.33,105.746,2274.96,,
64,32,0,val_2,-16.15,-14.2229,51.4692,VID_20220217_102300_F0.png,477,135,0.0,2.54365,1.26957e+19,481.452,139.805,6.55055,503.848,158.21,,
65,32,1,val_2,-16.15,-14.2229,51.4692,VID_20220217_102300_F-1.png,496,239,0.0,0.0,0.0,499.967,242.09,5.0284,496.321,265.412,,
0,0,0,cal_2,-8.40179,0.0790291,54.1341,VID_20220217_105340_F0.png,725,538,0.0,0.0,0.0,725.022,537.969,0.0381934,753.395,537.72,,
1,0,1,cal_2,-8.40179,0.0790291,54.1341,VID_20220217_105340_F-1.png,712,498,0.0,0.0,0.0,713.005,498.101,1.00979,713.306,470.94,,
2,1,0,val_1,-2.41331,0.197294,55.4847,VID_20220217_105340_F0.png,897,541,0.0,0.0,0.0,896.604,540.973,0.396427,924.196,538.868,2.05785,
3,1,1,val_1,-2.41331,0.197294,55.4847,VID_20220217_105340_F-1.png,889,505,0.0,0.0,0.0,889.345,504.984,0.345348,886.598,478.602,2.05785,
4,2,0,baya,-20.9193,-3.96071,48.2839,VID_20220217_105340_F0.png,291,417,23.7924,0.96594,1.76428,297.937,418.305,7.05874,329.193,423.827,,
5,2,1,baya,-20.9193,-3.96071,48.2839,VID_20220217_105340_F-1.png,290,342,0.0,0.0,0.0,296.687,344.35,7.08767,304.753,316.686,,
6,3,0,baya,-13.2046,-7.0318,46.4645,VID_20220217_105340_F0.png,523,317,24.4143,1.20778,1.76238,526.906,318.967,4.37375,556.084,333.466,,
7,3,1,baya,-13.2046,-7.0318,46.4645,VID_20220217_105340_F-1.png,523,220,0.0,0.0,0.0,525.901,223.24,4.34935,530.117,195.341,,
8,4,0,baya,0.0,0.0,0.0,VID_20220217_105340_F0.png,391,396,24.3456,0.827791,1.3269,,,-1.0,,,,
9,4,1,baya,0.0,0.0,0.0,VID_20220217_105340_F-1.png,393,306,0.0,0.0,0.0,686.037,-4252.72,-1.0,646.308,-4380.85,,
10,5,0,baya,0.0,0.0,0.0,VID_20220217_105340_F0.png,450,330,26.2144,1.26774,1.58551,,,-1.0,,,,
11,5,1,baya,0.0,0.0,0.0,VID_20220217_105340_F-1.png,451,239,0.0,0.0,0.0,686.037,-4252.72,-1.0,646.308,-4380.85,,
12,6,0,baya,0.0,0.0,0.0,VID_20220217_105340_F0.png,548,358,24.8271,1.11509,1.87989,,,-1.0,,,,
13,6,1,baya,0.0,0.0,0.0,VID_20220217_105340_F-1.png,541,253,0.0,0.0,0.0,686.037,-4252.72,-1.0,646.308,-4380.85,,
14,7,0,baya,-18.1224,-5.89834,47.2399,VID_20220217_105340_F0.png,369,355,22.0271,1.42126,1.51761,374.168,356.917,5.51222,405.086,366.307,,
15,7,1,baya,-18.1224,-5.89834,47.2399,VID_20220217_105340_F-1.png,374,273,0.0,0.0,0.0,379.594,275.999,6.34769,386.519,248.373,,
16,8,0,baya,-11.7612,-4.01695,50.435,VID_20220217_105340_F0.png,603,421,21.8809,1.55975,2.19163,605.228,421.721,2.34145,634.048,430.906,,
17,8,1,baya,-11.7612,-4.01695,50.435,VID_20220217_105340_F-1.png,592,357,0.0,0.0,0.0,593.894,358.321,2.30941,596.526,330.977,,
18,9,0,baya,-20.178,-5.22733,47.422,VID_20220217_105340_F0.png,304,376,24.6973,0.0,0.0,309.852,377.885,6.14861,341.207,385.465,,
19,9,1,baya,-20.178,-5.22733,47.422,VID_20220217_105340_F-1.png,308,296,0.0,0.0,0.0,315.455,299.04,8.05101,323.434,271.439,,
20,10,0,baya,0.0,0.0,0.0,VID_20220217_105340_F0.png,463,377,24.4071,0.994274,1.61848,,,-1.0,,,,
21,10,1,baya,0.0,0.0,0.0,VID_20220217_105340_F-1.png,458,281,0.0,0.0,0.0,686.037,-4252.72,-1.0,646.308,-4380.85,,
22,11,0,baya,0.0,0.0,0.0,VID_20220217_105340_F0.png,557,325,24.9825,1.02279,1.55492,,,-1.0,,,,
23,11,1,baya,0.0,0.0,0.0,VID_20220217_105340_F-1.png,559,235,0.0,0.0,0.0,686.037,-4252.72,-1.0,646.308,-4380.85,,
24,12,0,baya,-11.1338,-3.47424,51.6831,VID_20220217_105340_F0.png,632,439,21.0648,1.47225,2.01206,632.524,439.528,0.744185,660.894,447.789,,
25,12,1,baya,-11.1338,-3.47424,51.6831,VID_20220217_105340_F-1.png,617,390,0.0,0.0,0.0,619.794,390.952,2.9518,621.93,363.924,,
26,13,0,baya,-13.8158,-5.16829,46.1618,VID_20220217_105340_F0.png,500,374,26.5985,1.16168,1.64545,503.707,375.405,3.96397,534.871,386.284,,
27,13,1,baya,-13.8158,-5.16829,46.1618,VID_20220217_105340_F-1.png,498,250,0.0,0.0,0.0,501.468,252.9,4.52076,505.929,224.216,,
28,14,0,val_2,-3.43344,0.159043,55.2865,VID_20220217_105340_F0.png,868,540,0.0,0.0,0.0,868.024,540.0,0.0236845,895.776,538.8,,2.06679
29,14,1,val_2,-3.43344,0.159043,55.2865,VID_20220217_105340_F-1.png,860,504,0.0,0.0,0.0,859.944,504.007,0.0562809,857.703,477.492,,2.06679
30,15,0,baya,-18.2635,-3.92029,48.5371,VID_20220217_105340_F0.png,380,419,22.9834,1.39997,2.01724,385.452,420.112,5.56456,416.393,426.309,,
31,15,1,baya,-18.2635,-3.92029,48.5371,VID_20220217_105340_F-1.png,377,340,0.0,0.0,0.0,381.675,342.043,5.10173,388.234,314.218,,
32,16,0,baya,-16.5922,-5.6272,47.1198,VID_20220217_105340_F0.png,418,363,23.2707,1.33055,1.79419,422.548,364.709,4.85796,453.418,374.478,,
33,16,1,baya,-16.5922,-5.6272,47.1198,VID_20220217_105340_F-1.png,420,271,0.0,0.0,0.0,424.737,273.854,5.53034,430.77,245.942,,
34,17,0,baya,-11.7268,-9.13667,47.9044,VID_20220217_105340_F0.png,585,260,24.4902,0.0,0.0,587.411,262.51,3.4805,612.704,280.899,,
35,17,1,baya,-11.7268,-9.13667,47.9044,VID_20220217_105340_F-1.png,579,210,0.0,0.0,0.0,582.322,213.253,4.64912,585.641,186.581,,
36,18,0,baya,-17.0734,-4.00205,49.1337,VID_20220217_105340_F0.png,426,418,22.8178,0.0,0.0,429.675,419.132,3.84564,460.112,425.789,,
37,18,1,baya,-17.0734,-4.00205,49.1337,VID_20220217_105340_F-1.png,419,347,0.0,0.0,0.0,424.2,348.931,5.54663,429.994,321.291,,
38,19,0,keypoint,-5.74823,-10.5368,50.2283,VID_20220217_105340_F0.png,787,233,0.0,0.0,0.0,787.631,235.205,2.29357,802.276,260.255,,
39,19,1,keypoint,-5.74823,-10.5368,50.2283,VID_20220217_105340_F-1.png,760,219,0.0,0.0,0.0,761.325,221.513,2.8411,760.953,196.097,,
40,20,0,baya,-12.8727,-8.88307,47.281,VID_20220217_105340_F0.png,542,264,24.9273,1.37047,2.12244,545.225,266.593,4.13805,571.963,283.811,,
41,20,1,baya,-12.8727,-8.88307,47.281,VID_20220217_105340_F-1.png,541,204,0.0,0.0,0.0,544.431,207.45,4.8655,548.512,180.505,,
42,21,0,baya,-12.3537,-5.12053,48.3668,VID_20220217_105340_F0.png,568,383,23.7108,0.0,0.0,571.095,384.136,3.29657,600.431,395.483,,
43,21,1,baya,-12.3537,-5.12053,48.3668,VID_20220217_105340_F-1.png,561,295,0.0,0.0,0.0,563.2,297.115,3.05152,566.477,269.306,,
44,22,0,val_1,-0.39972,0.204623,55.9091,VID_20220217_105340_F0.png,951,541,0.0,1.59594,2.08477,952.431,541.122,1.43618,976.886,529.44,,
45,22,1,val_1,-0.39972,0.204623,55.9091,VID_20220217_105340_F-1.png,948,506,0.0,0.0,0.0,946.596,506.076,1.40604,942.877,480.012,,
46,23,0,keypoint,-3.87599,-15.1917,48.9508,VID_20220217_105340_F0.png,841,86,0.0,1.25973,2.15067,841.791,91.0602,5.12169,849.548,119.432,,
47,23,1,keypoint,-3.87599,-15.1917,48.9508,VID_20220217_105340_F-1.png,800,114,0.0,0.0,0.0,800.648,118.458,4.50479,799.435,93.9219,,
48,24,0,baya,0.0,0.0,0.0,VID_20220217_105340_F0.png,539,401,24.5292,1.50417,1.91405,,,-1.0,,,,
49,24,1,baya,0.0,0.0,0.0,VID_20220217_105340_F-1.png,530,296,0.0,0.0,0.0,686.037,-4252.72,-1.0,646.308,-4380.85,,
50,25,0,cal_1,-6.44696,0.118015,54.5549,VID_20220217_105340_F0.png,782,539,0.0,0.0,0.0,781.899,538.977,0.103349,810.049,538.496,,
51,25,1,cal_1,-6.44696,0.118015,54.5549,VID_20220217_105340_F-1.png,771,500,0.0,0.0,0.0,771.447,500.049,0.450128,770.731,473.104,,
52,26,0,baya,-15.5099,-8.52598,46.9753,VID_20220217_105340_F0.png,452,273,25.6736,1.46451,1.74584,456.274,275.736,5.07495,484.928,290.434,,
53,26,1,baya,-15.5099,-8.52598,46.9753,VID_20220217_105340_F-1.png,459,211,0.0,0.0,0.0,463.488,214.6,5.75325,469.192,187.593,,
54,27,0,keypoint,-17.5585,-14.1008,43.9152,VID_20220217_105340_F0.png,340,67,0.0,0.0,0.0,349.282,75.6616,12.6958,376.553,96.0978,,
55,27,1,keypoint,-17.5585,-14.1008,43.9152,VID_20220217_105340_F-1.png,382,50,0.0,0.0,0.0,390.391,58.3402,11.8311,398.694,32.4272,,
56,28,0,baya,-14.4985,-3.99761,47.4239,VID_20220217_105340_F0.png,491,414,25.5498,1.21648,1.87915,493.827,415.057,3.01875,525.051,423.091,,
57,28,1,baya,-14.4985,-3.99761,47.4239,VID_20220217_105340_F-1.png,484,303,0.0,0.0,0.0,488.426,305.291,4.98367,493.009,276.762,,
58,29,0,baya,0.0,0.0,0.0,VID_20220217_105340_F0.png,674,368,22.7174,1.02901,1.5903,,,-1.0,,,,
59,29,1,baya,0.0,0.0,0.0,VID_20220217_105340_F-1.png,661,325,0.0,0.0,0.0,686.037,-4252.72,-1.0,646.308,-4380.85,,
60,30,0,baya,-18.9784,-4.77986,47.4532,VID_20220217_105340_F0.png,343,390,25.8188,1.6491,1.76517,349.111,391.505,6.29344,380.499,398.881,,
61,30,1,baya,-18.9784,-4.77986,47.4532,VID_20220217_105340_F-1.png,346,302,0.0,0.0,0.0,351.358,304.652,5.97834,358.619,276.768,,
62,31,0,baya,-10.5843,-8.56573,48.5645,VID_20220217_105340_F0.png,627,281,23.7295,1.35836,2.33434,628.653,283.076,2.65374,653.239,301.642,,
63,31,1,baya,-10.5843,-8.56573,48.5645,VID_20220217_105340_F-1.png,616,231,0.0,0.0,0.0,619.027,233.818,4.1357,621.524,207.182,,
64,32,0,val_2,-5.4403,0.118806,54.7941,VID_20220217_105340_F0.png,811,539,0.0,1.0,0.0,810.91,538.984,0.0913441,838.935,538.413,,
65,32,1,val_2,-5.4403,0.118806,54.7941,VID_20220217_105340_F-1.png,801,501,0.0,0.0,-2.13182e-08,801.232,501.03,0.233959,800.0,474.223,,
66,33,0,baya,-9.57377,-6.87121,49.8361,VID_20220217_105340_F0.png,667,337,22.5107,0.0,0.0,668.342,338.261,1.84115,693.381,355.03,,
67,33,1,baya,-9.57377,-6.87121,49.8361,VID_20220217_105340_F-1.png,653,285,0.0,0.0,-2.29528e-06,654.98,286.923,2.75964,656.625,260.233,,
68,34,0,keypoint,-7.93241,-12.411,47.1758,VID_20220217_105340_F0.png,703,155,0.0,2.0318799999999998e-43,2.0318799999999998e-43,705.143,158.807,4.36849,722.677,184.406,,
69,34,1,keypoint,-7.93241,-12.411,47.1758,VID_20220217_105340_F-1.png,685,129,0.0,2.0318799999999998e-43,1.1350499999999999e-43,686.719,133.325,4.65378,687.986,107.305,,
70,35,0,baya,-18.514,-3.01577,49.6575,VID_20220217_105340_F0.png,386,448,23.6392,0.0,0.0,390.746,448.831,4.81784,421.275,453.472,,
71,35,1,baya,-18.514,-3.01577,49.6575,VID_20220217_105340_F-1.png,377,382,0.0,0.0,0.0,382.164,383.576,5.39904,388.566,355.897,,
72,36,0,baya,-16.3454,-4.55472,48.1322,VID_20220217_105340_F0.png,437,399,22.9994,-8.46128e-33,-1.58648e+21,441.801,400.246,4.96027,472.542,408.239,,
73,36,1,baya,-16.3454,-4.55472,48.1322,VID_20220217_105340_F-1.png,435,313,0.0,0.0,1.4013e-45,438.781,315.232,4.39034,444.387,287.328,,
74,37,0,baya,-10.2691,-4.50129,50.7248,VID_20220217_105340_F0.png,652,408,22.4644,4.58337e-41,3.07977e-41,652.457,408.688,0.825821,680.191,420.031,,
75,37,1,baya,-10.2691,-4.50129,50.7248,VID_20220217_105340_F-1.png,637,349,0.0,0.0,4.58337e-41,639.666,350.26,2.94907,641.465,323.173,,
76,38,0,baya,-19.5161,-3.49069,48.1778,VID_20220217_105340_F0.png,335,431,26.1835,-8.46128e-33,0.0,341.209,432.029,6.2934,372.592,437.267,,
77,38,1,baya,-19.5161,-3.49069,48.1778,VID_20220217_105340_F-1.png,332,345,0.0,0.0,2.20312e-16,337.414,347.105,5.80925,344.703,319.077,,
0,0,0,baya,-12.7647,-5.80334,55.1364,VID_20220217_105534_F0.png,606,384,24.6986,2.42958,3.01886,607.814,385.017,2.07969,633.174,395.776,,
1,0,1,baya,-12.7647,-5.80334,55.1364,VID_20220217_105534_F-1.png,605,530,0.0,0.0,0.0,606.866,530.01,1.86575,605.117,554.25,,
2,1,0,val_2,-20.4765,-14.3234,58.5538,VID_20220217_105534_F0.png,421,181,0.0,0.0,0.0,426.272,185.266,6.78202,447.767,199.297,,1.96889
3,1,1,val_2,-20.4765,-14.3234,58.5538,VID_20220217_105534_F-1.png,416,274,0.0,0.0,0.0,420.713,276.827,5.49626,421.585,302.396,,1.96889
4,2,0,baya,0.0,0.0,0.0,VID_20220217_105534_F0.png,656,123,317.276,0.0,0.0,,,-1.0,,,,
5,2,1,baya,0.0,0.0,0.0,VID_20220217_105534_F-1.png,839,443,0.0,0.0,0.0,446.477,3406.48,2989.37,406.594,3465.53,,
6,3,0,keypoint,-19.7824,-3.50375,56.4035,VID_20220217_105534_F0.png,420,446,0.0,2.23543,2.7547,424.697,446.842,4.77171,451.512,451.273,,
7,3,1,keypoint,-19.7824,-3.50375,56.4035,VID_20220217_105534_F-1.png,438,525,0.0,0.0,0.0,441.679,525.031,3.67933,443.044,548.379,,
8,4,0,baya,-10.5818,-7.35873,55.312,VID_20220217_105534_F0.png,668,344,23.6346,0.0,0.0,669.562,345.192,1.96502,692.361,359.986,,
9,4,1,baya,-10.5818,-7.35873,55.312,VID_20220217_105534_F-1.png,664,507,0.0,0.0,0.0,664.868,507.093,0.872516,662.071,531.59,,
10,5,0,baya,0.0,0.0,0.0,VID_20220217_105534_F0.png,548,157,196.959,2.77874,2.84002,,,-1.0,,,,
11,5,1,baya,0.0,0.0,0.0,VID_20220217_105534_F-1.png,684,433,0.0,0.0,0.0,446.477,3406.48,2982.96,406.594,3465.53,,
12,6,0,keypoint,-15.0697,1.14975,55.1788,VID_20220217_105534_F0.png,541,566,0.0,1.09052,1.30949,543.924,565.742,2.93559,571.68,563.766,,
13,6,1,keypoint,-15.0697,1.14975,55.1788,VID_20220217_105534_F-1.png,551,641,0.0,0.0,0.0,553.228,640.11,2.39885,552.916,662.708,,
14,7,0,baya,-7.80471,-5.60423,56.4115,VID_20220217_105534_F0.png,751,393,23.3884,2.18824,2.65799,750.904,393.486,0.495306,773.021,408.305,,
15,7,1,baya,-7.80471,-5.60423,56.4115,VID_20220217_105534_F-1.png,740,534,0.0,0.0,0.0,741.03,534.059,1.03132,737.169,557.594,,
16,8,0,baya,-12.4567,-3.66318,55.6571,VID_20220217_105534_F0.png,618,441,18.6334,3.07758,3.19772,619.642,441.542,1.72887,646.118,448.807,,
17,8,1,baya,-12.4567,-3.66318,55.6571,VID_20220217_105534_F-1.png,617,562,0.0,0.0,0.0,618.567,561.818,1.57756,616.807,585.347,,
18,9,0,baya,0.0,0.0,0.0,VID_20220217_105534_F0.png,797,310,21.3711,2.19382,2.36292,,,-1.0,,,,
19,9,1,baya,0.0,0.0,0.0,VID_20220217_105534_F-1.png,791,449,0.0,0.0,0.0,446.477,3406.48,2977.48,406.594,3465.53,,
20,10,0,baya,-7.07148,-7.86015,56.9095,VID_20220217_105534_F0.png,771,337,22.3493,2.14421,2.35491,772.554,337.916,1.80342,790.605,356.639,,
21,10,1,baya,-7.07148,-7.86015,56.9095,VID_20220217_105534_F-1.png,766,488,0.0,0.0,0.0,765.251,487.975,0.74982,760.993,511.874,,
22,11,0,baya,-4.04668,-7.14588,57.7459,VID_20220217_105534_F0.png,856,358,23.0897,0.0,0.0,855.775,358.512,0.559106,868.882,380.11,,
23,11,1,baya,-4.04668,-7.14588,57.7459,VID_20220217_105534_F-1.png,844,501,0.0,0.0,0.0,844.391,501.066,0.396389,838.983,524.286,,
24,12,0,baya,-9.19358,-2.41287,57.9274,VID_20220217_105534_F0.png,719,476,21.8176,0.0,0.0,719.638,476.175,0.661962,745.285,482.456,,
25,12,1,baya,-9.19358,-2.41287,57.9274,VID_20220217_105534_F-1.png,711,562,0.0,0.0,0.0,711.486,561.89,0.49805,708.435,584.325,,
26,13,0,baya,0.0,0.0,0.0,VID_20220217_105534_F0.png,870,386,21.9414,0.0,0.0,,,-1.0,,,,
27,13,1,baya,0.0,0.0,0.0,VID_20220217_105534_F-1.png,861,517,0.0,0.0,0.0,446.477,3406.48,2919.07,406.594,3465.53,,
