,track_id,label,nro_kf,img_name_0,x_0,y_0,r_0,img_name_1,x_1,y_1,r_1
57,103_22,baya,2,VID_20220217_112339_F-1.png,816,454,NULL,VID_20220217_112339_F3.png,872,344,NULL
58,103_24,baya,2,VID_20220217_112339_F-1.png,713,399,NULL,VID_20220217_112339_F3.png,782,259,NULL
59,103_25,baya,2,VID_20220217_112339_F-1.png,699,469,NULL,VID_20220217_112339_F3.png,808,305,NULL
60,103_26,baya,2,VID_20220217_112339_F-1.png,766,459,NULL,VID_20220217_112339_F3.png,849,322,NULL
61,103_27,baya,2,VID_20220217_112339_F-1.png,848,455,NULL,VID_20220217_112339_F3.png,883,357,NULL
62,103_28,baya,2,VID_20220217_112339_F-1.png,662,480,NULL,VID_20220217_112339_F3.png,769,331,NULL
63,103_29,baya,2,VID_20220217_112339_F-1.png,657,401,NULL,VID_20220217_112339_F3.png,739,259,NULL
64,103_31,baya,2,VID_20220217_112339_F-1.png,863,478,NULL,VID_20220217_112339_F3.png,899,384,NULL
65,103_32,baya,2,VID_20220217_112339_F-1.png,673,443,NULL,VID_20220217_112339_F3.png,764,289,NULL
66,103_34,baya,2,VID_20220217_112339_F-1.png,744,385,NULL,VID_20220217_112339_F3.png,800,261,NULL
67,103_35,cal_1,2,VID_20220217_112339_F-1.png,643,264,NULL,VID_20220217_112339_F3.png,681,152,NULL
68,103_36,baya,2,VID_20220217_112339_F-1.png,749,428,NULL,VID_20220217_112339_F3.png,826,284,NULL
69,102_0,cal_2,2,VID_20220217_112310_F-1.png,548,375,NULL,VID_20220217_112310_F3.png,578,162,NULL
70,102_1,baya,2,VID_20220217_112310_F-1.png,615,649,NULL,VID_20220217_112310_F3.png,664,514,NULL
71,102_2,val_1,2,VID_20220217_112310_F-1.png,320,369,NULL,VID_20220217_112310_F3.png,332,140,NULL
72,102_3,baya,2,VID_20220217_112310_F-1.png,933,535,NULL,VID_20220217_112310_F3.png,976,311,NULL
73,102_4,baya,2,VID_20220217_112310_F-1.png,912,621,NULL,VID_20220217_112310_F3.png,968,383,NULL
74,102_5,baya,2,VID_20220217_112310_F-1.png,862,652,NULL,VID_20220217_112310_F3.png,934,394,NULL
75,102_6,baya,2,VID_20220217_112310_F-1.png,880,584,NULL,VID_20220217_112310_F3.png,937,315,NULL
76,102_7,baya,2,VID_20220217_112310_F-1.png,926,582,NULL,VID_20220217_112310_F3.png,975,355,NULL
77,102_8,baya,2,VID_20220217_112310_F-1.png,656,637,NULL,VID_20220217_112310_F3.png,722,443,NULL
78,102_9,baya,2,VID_20220217_112310_F-1.png,795,624,NULL,VID_20220217_112310_F3.png,882,351,NULL
79,102_11,baya,2,VID_20220217_112310_F-1.png,660,527,NULL,VID_20220217_112310_F3.png,724,281,NULL
80,102_12,val_2,2,VID_20220217_112310_F-1.png,462,373,NULL,VID_20220217_112310_F3.png,491,154,NULL
81,102_13,baya,2,VID_20220217_112310_F-1.png,937,506,NULL,VID_20220217_112310_F3.png,961,281,NULL
82,102_14,baya,2,VID_20220217_112310_F-1.png,690,493,NULL,VID_20220217_112310_F3.png,750,239,NULL
83,102_15,baya,2,VID_20220217_112310_F-1.png,604,631,NULL,VID_20220217_112310_F3.png,646,473,NULL
84,102_16,baya,2,VID_20220217_112310_F-1.png,966,590,NULL,VID_20220217_112310_F3.png,998,360,NULL
85,102_17,baya,2,VID_20220217_112310_F-1.png,667,579,NULL,VID_20220217_112310_F3.png,727,359,NULL
86,102_18,baya,2,VID_20220217_112310_F-1.png,699,607,NULL,VID_20220217_112310_F3.png,774,360,NULL
87,102_19,baya,2,VID_20220217_112310_F-1.png,833,581,NULL,VID_20220217_112310_F3.png,900,317,NULL
88,102_20,val_1,2,VID_20220217_112310_F-1.png,377,371,NULL,VID_20220217_112310_F3.png,397,146,NULL
89,102_21,baya,2,VID_20220217_112310_F-1.png,675,682,NULL,VID_20220217_112310_F3.png,738,516,NULL
90,102_22,baya,2,VID_20220217_112310_F-1.png,975,543,NULL,VID_20220217_112310_F3.png,993,315,NULL
91,102_23,baya,2,VID_20220217_112310_F-1.png,576,571,NULL,VID_20220217_112310_F3.png,623,384,NULL
92,102_25,baya,2,VID_20220217_112310_F-1.png,719,533,NULL,VID_20220217_112310_F3.png,790,266,NULL
93,102_26,baya,2,VID_20220217_112310_F-1.png,825,626,NULL,VID_20220217_112310_F3.png,889,378,NULL
94,102_27,baya,2,VID_20220217_112310_F-1.png,826,657,NULL,VID_20220217_112310_F3.png,895,424,NULL
95,102_28,baya,2,VID_20220217_112310_F-1.png,635,658,NULL,VID_20220217_112310_F3.png,692,490,NULL
96,102_29,baya,2,VID_20220217_112310_F-1.png,767,518,NULL,VID_20220217_112310_F3.png,829,255,NULL
97,102_30,baya,2,VID_20220217_112310_F-1.png,861,622,NULL,VID_20220217_112310_F3.png,937,348,NULL
98,102_31,baya,2,VID_20220217_112310_F-1.png,683,632,NULL,VID_20220217_112310_F3.png,754,405,NULL
99,102_32,val_2,2,VID_20220217_112310_F-1.png,405,372,NULL,VID_20220217_112310_F3.png,428,148,NULL
100,102_33,baya,2,VID_20220217_112310_F-1.png,615,611,NULL,VID_20220217_112310_F3.png,668,422,NULL
101,102_34,cal_1,2,VID_20220217_112310_F-1.png,491,373,NULL,VID_20220217_112310_F3.png,520,157,NULL
102,102_35,baya,2,VID_20220217_112310_F-1.png,868,540,NULL,VID_20220217_112310_F3.png,918,282,NULL
103,102_36,baya,2,VID_20220217_112310_F-1.png,720,448,NULL,VID_20220217_112310_F3.png,764,208,NULL
104,102_37,baya,2,VID_20220217_112310_F-1.png,739,633,NULL,VID_20220217_112310_F3.png,815,390,NULL
105,102_38,baya,2,VID_20220217_112310_F-1.png,804,543,NULL,VID_20220217_112310_F3.png,865,287,NULL
106,102_39,baya,2,VID_20220217_112310_F-1.png,615,581,NULL,VID_20220217_112310_F3.png,671,370,NULL
107,102_40,baya,2,VID_20220217_112310_F-1.png,775,584,NULL,VID_20220217_112310_F3.png,850,313,NULL
108,102_41,baya,2,VID_20220217_112310_F-1.png,691,563,NULL,VID_20220217_112310_F3.png,760,316,NULL
109,102_42,baya,2,VID_20220217_112310_F-1.png,719,663,NULL,VID_20220217_112310_F3.png,797,440,NULL
110,101_0,val_2,2,VID_20220217_112247_F-1.png,325,285,NULL,VID_20220217_112247_F3.png,472,210,NULL
111,101_2,val_1,2,VID_20220217_112247_F-1.png,299,284,NULL,VID_20220217_112247_F3.png,441,205,NULL
112,101_4,cal_2,2,VID_20220217_112247_F-1.png,589,300,NULL,VID_20220217_112247_F3.png,758,238,NULL
113,101_6,baya,2,VID_20220217_112247_F-1.png,555,456,NULL,VID_20220217_112247_F3.png,772,384,NULL
114,101_7,baya,2,VID_20220217_112247_F-1.png,803,502,NULL,VID_20220217_112247_F3.png,1014,451,NULL
115,101_8,baya,2,VID_20220217_112247_F-1.png,569,371,NULL,VID_20220217_112247_F3.png,762,292,NULL
116,101_9,baya,2,VID_20220217_112247_F-1.png,577,528,NULL,VID_20220217_112247_F3.png,763,538,NULL
117,101_10,baya,2,VID_20220217_112247_F-1.png,518,427,NULL,VID_20220217_112247_F3.png,700,380,NULL
118,101_11,baya,2,VID_20220217_112247_F-1.png,639,517,NULL,VID_20220217_112247_F3.png,861,470,NULL
119,101_12,baya,2,VID_20220217_112247_F-1.png,534,478,NULL,VID_20220217_112247_F3.png,749,413,NULL
120,101_13,baya,2,VID_20220217_112247_F-1.png,849,492,NULL,VID_20220217_112247_F3.png,1040,459,NULL
121,101_14,baya,2,VID_20220217_112247_F-1.png,712,459,NULL,VID_20220217_112247_F3.png,923,391,NULL
122,101_15,baya,2,VID_20220217_112247_F-1.png,714,525,NULL,VID_20220217_112247_F3.png,946,466,NULL
123,101_16,baya,2,VID_20220217_112247_F-1.png,789,475,NULL,VID_20220217_112247_F3.png,987,429,NULL
124,101_17,baya,2,VID_20220217_112247_F-1.png,768,516,NULL,VID_20220217_112247_F3.png,985,463,NULL
125,101_18,baya,2,VID_20220217_112247_F-1.png,675,520,NULL,VID_20220217_112247_F3.png,922,445,NULL
126,101_19,baya,2,VID_20220217_112247_F-1.png,656,461,NULL,VID_20220217_112247_F3.png,879,381,NULL
127,101_20,baya,2,VID_20220217_112247_F-1.png,616,418,NULL,VID_20220217_112247_F3.png,818,347,NULL
128,101_21,baya,2,VID_20220217_112247_F-1.png,522,498,NULL,VID_20220217_112247_F3.png,714,472,NULL
129,101_22,baya,2,VID_20220217_112247_F-1.png,697,487,NULL,VID_20220217_112247_F3.png,925,416,NULL
130,101_23,baya,2,VID_20220217_112247_F-1.png,727,492,NULL,VID_20220217_112247_F3.png,948,427,NULL
131,101_24,baya,2,VID_20220217_112247_F-1.png,562,393,NULL,VID_20220217_112247_F3.png,745,332,NULL
132,101_25,baya,2,VID_20220217_112247_F-1.png,758,487,NULL,VID_20220217_112247_F3.png,972,430,NULL
133,101_26,baya,2,VID_20220217_112247_F-1.png,613,349,NULL,VID_20220217_112247_F3.png,786,295,NULL
134,101_27,baya,2,VID_20220217_112247_F-1.png,738,534,NULL,VID_20220217_112247_F3.png,942,532,NULL
135,101_28,baya,2,VID_20220217_112247_F-1.png,824,513,NULL,VID_20220217_112247_F3.png,1023,475,NULL
136,101_29,baya,2,VID_20220217_112247_F-1.png,616,495,NULL,VID_20220217_112247_F3.png,841,436,NULL
137,101_30,baya,2,VID_20220217_112247_F-1.png,610,449,NULL,VID_20220217_112247_F3.png,810,394,NULL
138,101_31,baya,2,VID_20220217_112247_F-1.png,597,512,NULL,VID_20220217_112247_F3.png,782,499,NULL
139,101_32,baya,2,VID_20220217_112247_F-1.png,782,537,NULL,VID_20220217_112247_F3.png,982,522,NULL
140,101_33,baya,2,VID_20220217_112247_F-1.png,713,540,NULL,VID_20220217_112247_F3.png,924,517,NULL
141,101_34,baya,2,VID_20220217_112247_F-1.png,816,529,NULL,VID_20220217_112247_F3.png,1014,504,NULL
142,101_35,baya,2,VID_20220217_112247_F-1.png,595,489,NULL,VID_20220217_112247_F3.png,800,450,NULL
143,101_36,baya,2,VID_20220217_112247_F-1.png,650,402,NULL,VID_20220217_112247_F3.png,848,329,NULL
144,101_41,val_2,2,VID_20220217_112247_F-1.png,378,288,NULL,VID_20220217_112247_F3.png,536,216,NULL
145,101_42,cal_1,2,VID_20220217_112247_F-1.png,537,297,NULL,VID_20220217_112247_F3.png,704,233,NULL
146,101_43,val_1,2,VID_20220217_112247_F-1.png,246,281,NULL,VID_20220217_112247_F3.png,376,200,NULL
147,100_0,baya,2,VID_20220217_112220_F-1.png,721,448,NULL,VID_20220217_112220_F3.png,780,343,NULL
148,100_1,val_1,2,VID_20220217_112220_F-1.png,358,279,NULL,VID_20220217_112220_F3.png,357,192,NULL
149,100_3,cal_1,2,VID_20220217_112220_F-1.png,595,293,NULL,VID_20220217_112220_F3.png,616,204,NULL
150,100_6,val_2,2,VID_20220217_112220_F-1.png,384,280,NULL,VID_20220217_112220_F3.png,386,192,NULL
151,100_7,cal_2,2,VID_20220217_112220_F-1.png,649,296,NULL,VID_20220217_112220_F3.png,669,207,NULL
152,100_9,baya,2,VID_20220217_112220_F-1.png,706,417,NULL,VID_20220217_112220_F3.png,751,334,NULL
153,100_10,baya,2,VID_20220217_112220_F-1.png,779,440,NULL,VID_20220217_112220_F3.png,821,350,NULL
154,100_11,baya,2,VID_20220217_112220_F-1.png,794,480,NULL,VID_20220217_112220_F3.png,857,377,NULL
155,100_12,baya,2,VID_20220217_112220_F-1.png,632,328,NULL,VID_20220217_112220_F3.png,661,243,NULL
156,100_13,baya,2,VID_20220217_112220_F-1.png,799,530,NULL,VID_20220217_112220_F3.png,872,447,NULL
157,100_14,baya,2,VID_20220217_112220_F-1.png,846,517,NULL,VID_20220217_112220_F3.png,898,453,NULL
158,100_15,baya,2,VID_20220217_112220_F-1.png,657,394,NULL,VID_20220217_112220_F3.png,709,282,NULL
159,100_16,baya,2,VID_20220217_112220_F-1.png,876,485,NULL,VID_20220217_112220_F3.png,914,394,NULL
160,100_17,baya,2,VID_20220217_112220_F-1.png,623,434,NULL,VID_20220217_112220_F3.png,679,326,NULL
161,100_18,baya,2,VID_20220217_112220_F-1.png,675,429,NULL,VID_20220217_112220_F3.png,727,329,NULL
162,100_19,baya,2,VID_20220217_112220_F-1.png,636,459,NULL,VID_20220217_112220_F3.png,706,344,NULL
163,100_20,baya,2,VID_20220217_112220_F-1.png,559,425,NULL,VID_20220217_112220_F3.png,615,323,NULL
164,100_21,baya,2,VID_20220217_112220_F-1.png,872,519,NULL,VID_20220217_112220_F3.png,929,426,NULL
165,100_22,baya,2,VID_20220217_112220_F-1.png,722,515,NULL,VID_20220217_112220_F3.png,792,443,NULL
166,100_23,baya,2,VID_20220217_112220_F-1.png,637,523,NULL,VID_20220217_112220_F3.png,704,456,NULL
167,100_24,baya,2,VID_20220217_112220_F-1.png,594,522,NULL,VID_20220217_112220_F3.png,671,430,NULL
168,100_25,baya,2,VID_20220217_112220_F-1.png,688,493,NULL,VID_20220217_112220_F3.png,761,422,NULL
169,100_26,baya,2,VID_20220217_112220_F-1.png,653,353,NULL,VID_20220217_112220_F3.png,695,244,NULL
170,100_27,baya,2,VID_20220217_112220_F-1.png,661,466,NULL,VID_20220217_112220_F3.png,734,365,NULL
171,100_28,baya,2,VID_20220217_112220_F-1.png,671,532,NULL,VID_20220217_112220_F3.png,746,442,NULL
172,100_29,baya,2,VID_20220217_112220_F-1.png,813,453,NULL,VID_20220217_112220_F3.png,881,368,NULL
173,100_30,baya,2,VID_20220217_112220_F-1.png,606,416,NULL,VID_20220217_112220_F3.png,675,287,NULL
174,100_31,baya,2,VID_20220217_112220_F-1.png,600,363,NULL,VID_20220217_112220_F3.png,648,255,NULL
175,100_32,baya,2,VID_20220217_112220_F-1.png,600,475,NULL,VID_20220217_112220_F3.png,644,412,NULL
176,100_33,baya,2,VID_20220217_112220_F-1.png,850,472,NULL,VID_20220217_112220_F3.png,901,365,NULL
177,100_34,baya,2,VID_20220217_112220_F-1.png,769,523,NULL,VID_20220217_112220_F3.png,839,444,NULL
178,100_35,baya,2,VID_20220217_112220_F-1.png,573,390,NULL,VID_20220217_112220_F3.png,623,280,NULL
179,100_40,baya,2,VID_20220217_112220_F-1.png,818,517,NULL,VID_20220217_112220_F3.png,882,429,NULL
180,100_41,val_1,2,VID_20220217_112220_F-1.png,306,275,NULL,VID_20220217_112220_F3.png,291,189,NULL
181,100_42,val_2,2,VID_20220217_112220_F-1.png,436,284,NULL,VID_20220217_112220_F3.png,449,197,NULL
182,99_0,baya,2,VID_20220217_112149_F-1.png,519,392,NULL,VID_20220217_112149_F3.png,703,263,NULL
183,99_1,baya,2,VID_20220217_112149_F-1.png,534,474,NULL,VID_20220217_112149_F3.png,744,316,NULL
184,99_2,baya,2,VID_20220217_112149_F-1.png,726,503,NULL,VID_20220217_112149_F3.png,928,340,NULL
185,99_3,baya,2,VID_20220217_112149_F-1.png,605,440,NULL,VID_20220217_112149_F3.png,794,302,NULL
186,99_4,val_2,2,VID_20220217_112149_F-1.png,314,268,NULL,VID_20220217_112149_F3.png,314,268,NULL
187,99_5,baya,2,VID_20220217_112149_F-1.png,494,462,NULL,VID_20220217_112149_F3.png,692,326,NULL
188,99_6,baya,2,VID_20220217_112149_F-1.png,504,499,NULL,VID_20220217_112149_F3.png,698,379,NULL
189,99_7,baya,2,VID_20220217_112149_F-1.png,678,490,NULL,VID_20220217_112149_F3.png,885,332,NULL
190,99_8,baya,2,VID_20220217_112149_F-1.png,755,561,NULL,VID_20220217_112149_F3.png,952,434,NULL
191,99_10,baya,2,VID_20220217_112149_F-1.png,665,438,NULL,VID_20220217_112149_F3.png,851,295,NULL
192,99_11,cal_2,2,VID_20220217_112149_F-1.png,462,272,NULL,VID_20220217_112149_F3.png,462,272,NULL
193,99_12,baya,2,VID_20220217_112149_F-1.png,495,361,NULL,VID_20220217_112149_F3.png,663,256,NULL
194,99_15,baya,2,VID_20220217_112149_F-1.png,575,459,NULL,VID_20220217_112149_F3.png,763,351,NULL
195,99_17,baya,2,VID_20220217_112149_F-1.png,687,539,NULL,VID_20220217_112149_F3.png,889,407,NULL
196,99_18,baya,2,VID_20220217_112149_F-1.png,494,412,NULL,VID_20220217_112149_F3.png,674,301,NULL
197,99_19,baya,2,VID_20220217_112149_F-1.png,796,537,NULL,VID_20220217_112149_F3.png,975,418,NULL
198,99_20,baya,2,VID_20220217_112149_F-1.png,542,518,NULL,VID_20220217_112149_F3.png,749,379,NULL
199,99_21,baya,2,VID_20220217_112149_F-1.png,632,407,NULL,VID_20220217_112149_F3.png,823,261,NULL
200,99_22,baya,2,VID_20220217_112149_F-1.png,536,431,NULL,VID_20220217_112149_F3.png,713,301,NULL
201,99_24,baya,2,VID_20220217_112149_F-1.png,605,374,NULL,VID_20220217_112149_F3.png,777,258,NULL
202,99_25,baya,2,VID_20220217_112149_F-1.png,664,516,NULL,VID_20220217_112149_F3.png,865,371,NULL
203,99_26,baya,2,VID_20220217_112149_F-1.png,590,414,NULL,VID_20220217_112149_F3.png,766,303,NULL
204,99_27,baya,2,VID_20220217_112149_F-1.png,748,455,NULL,VID_20220217_112149_F3.png,926,314,NULL
205,99_28,baya,2,VID_20220217_112149_F-1.png,665,376,NULL,VID_20220217_112149_F3.png,832,257,NULL
206,99_29,baya,2,VID_20220217_112149_F-1.png,704,562,NULL,VID_20220217_112149_F3.png,910,445,NULL
207,99_30,baya,2,VID_20220217_112149_F-1.png,559,494,NULL,VID_20220217_112149_F3.png,771,405,NULL
208,99_33,cal_1,2,VID_20220217_112149_F-1.png,403,271,NULL,VID_20220217_112149_F3.png,403,271,NULL
209,99_35,baya,2,VID_20220217_112149_F-1.png,600,523,NULL,VID_20220217_112149_F3.png,800,396,NULL
210,99_36,val_1,2,VID_20220217_112149_F-1.png,226,263,NULL,VID_20220217_112149_F3.png,226,263,NULL
211,99_37,baya,2,VID_20220217_112149_F-1.png,469,438,NULL,VID_20220217_112149_F3.png,647,341,NULL
212,99_38,baya,2,VID_20220217_112149_F-1.png,783,454,NULL,VID_20220217_112149_F3.png,953,329,NULL
213,99_40,baya,2,VID_20220217_112149_F-1.png,635,474,NULL,VID_20220217_112149_F3.png,841,318,NULL
214,99_41,baya,2,VID_20220217_112149_F-1.png,708,459,NULL,VID_20220217_112149_F3.png,903,296,NULL
215,99_42,baya,2,VID_20220217_112149_F-1.png,769,495,NULL,VID_20220217_112149_F3.png,963,342,NULL
216,99_43,val_1,2,VID_20220217_112149_F-1.png,285,266,NULL,VID_20220217_112149_F3.png,285,266,NULL
217,99_44,baya,2,VID_20220217_112149_F-1.png,560,373,NULL,VID_20220217_112149_F3.png,729,267,NULL
218,99_45,baya,2,VID_20220217_112149_F-1.png,727,549,NULL,VID_20220217_112149_F3.png,935,401,NULL
219,99_46,baya,2,VID_20220217_112149_F-1.png,572,527,NULL,VID_20220217_112149_F3.png,765,433,NULL
220,99_47,baya,2,VID_20220217_112149_F-1.png,797,488,NULL,VID_20220217_112149_F3.png,958,367,NULL
221,99_48,val_2,2,VID_20220217_112149_F-1.png,374,270,NULL,VID_20220217_112149_F3.png,374,270,NULL
222,99_49,baya,2,VID_20220217_112149_F-1.png,768,529,NULL,VID_20220217_112149_F3.png,963,385,NULL
223,98_0,baya,2,VID_20220217_112117_F-1.png,793,445,NULL,VID_20220217_112117_F3.png,934,329,NULL
224,98_1,baya,2,VID_20220217_112117_F-1.png,749,405,NULL,VID_20220217_112117_F3.png,884,300,NULL
225,98_3,baya,2,VID_20220217_112117_F-1.png,651,360,NULL,VID_20220217_112117_F3.png,787,266,NULL
226,98_5,baya,2,VID_20220217_112117_F-1.png,695,525,NULL,VID_20220217_112117_F3.png,856,438,NULL
227,98_6,baya,2,VID_20220217_112117_F-1.png,625,445,NULL,VID_20220217_112117_F3.png,778,359,NULL
228,98_7,baya,2,VID_20220217_112117_F-1.png,753,488,NULL,VID_20220217_112117_F3.png,910,364,NULL
229,98_8,baya,2,VID_20220217_112117_F-1.png,573,480,NULL,VID_20220217_112117_F3.png,716,419,NULL
230,98_9,baya,2,VID_20220217_112117_F-1.png,561,427,NULL,VID_20220217_112117_F3.png,730,301,NULL
231,98_10,baya,2,VID_20220217_112117_F-1.png,603,510,NULL,VID_20220217_112117_F3.png,754,457,NULL
232,98_11,val_2,2,VID_20220217_112117_F-1.png,396,255,NULL,VID_20220217_112117_F3.png,538,177,NULL
233,98_12,baya,2,VID_20220217_112117_F-1.png,709,491,NULL,VID_20220217_112117_F3.png,873,392,NULL
234,98_13,val_2,2,VID_20220217_112117_F-1.png,337,254,NULL,VID_20220217_112117_F3.png,480,174,NULL
235,98_14,baya,2,VID_20220217_112117_F-1.png,746,515,NULL,VID_20220217_112117_F3.png,900,413,NULL
236,98_17,baya,2,VID_20220217_112117_F-1.png,647,408,NULL,VID_20220217_112117_F3.png,793,305,NULL
237,98_18,baya,2,VID_20220217_112117_F-1.png,705,401,NULL,VID_20220217_112117_F3.png,860,267,NULL
